GAS#Timber#####Iron#####Other Metals#####Minerals####RS#Timber#####Iron#####Other Metals#####Minerals##
#Historical Series#Scenario 1#Scenario 2###Historical Series#Scenario 1#Scenario 2###Historical Series#Scenario 1#Scenario 2###Historical Series#Scenario 1#Scenario 2###Historical Series#Scenario 1#Scenario 2###Historical Series#Scenario 1#Scenario 2###Historical Series#Scenario 1#Scenario 2###Historical Series#Scenario 1#Scenario 2
1930#7622739#####816010#####325159#####46777294#####3180575#####12068#####39164#####2966432##
1931#7716448#####653987#####326315#####35991255#####3285658#####13391#####42264#####3175400##
1932#7750905#####755506#####321323#####35420766#####3388440#####15194#####45522#####3407237##
1933#8351943#####930306#####331721#####40727650#####3489803#####17305#####48970#####3658959##
1934#8867925#####304885#####347797#####44243484#####3589179#####18585#####52599#####3922329##
1935#9044145#####372132#####375072#####50932666#####3686394#####20842#####56420#####4204278##
1936#9937620#####475123#####392174#####54226656#####3782993#####23376#####60409#####4497580##
1937#10937025#####508828#####423570#####58235207#####3878679#####26072#####64597#####4807748##
1938#12308175#####592771#####460372#####57980993#####3974211#####29092#####68977#####5129123##
1939#15131655#####584353#####516869#####61482955#####4071604#####32274#####73569#####5472243##
1940#15090570#####606209#####560207#####56084061#####4166063#####35778#####78337#####5821903##
1941#16663185#####691105#####567525#####58029040#####4263239#####39673#####83245#####6198467##
1942#13502610#####790054#####630836#####42803108#####4355647#####43927#####88407#####6571569##
1943#19008000#####878829#####663655#####36058357#####4460261#####48533#####93721#####6971815##
1944#17806140#####949095#####621398#####28142569#####4559819#####53498#####99118#####7388687##
1945#7973460#####467154#####244043#####13524068#####4650236#####58116#####104223#####7814757##
1946#9863370#####211633#####113759#####12348447#####4756275#####63300#####109719#####8275496##
1947#10959795#####275227#####139658#####15579783#####4865110#####69228#####115529#####8762353##
1948#11697345#####440495#####187531#####24452349#####4977620#####75697#####121503#####9278556##
1949#12836340#####778094#####268409#####36566036#####5095220#####82842#####127653#####9822918##
1950#17032950#####856201#####330627#####50352480#####5222119#####90145#####133910#####10394898##
1951#23094720#####1320318#####445197#####71101088#####5358336#####98426#####140359#####11002881##
1952#22377960#####1758003#####511487#####75137780#####5493643#####107250#####146870#####11617753##
1953#25133130#####1664516#####587385#####94519970#####5640306#####115958#####153504#####12279110##
1954#23332140#####1869340#####629297#####114135825#####5789192#####125545#####160197#####12971317##
1955#25034490#####1952456#####694020#####110853593#####5950175#####135534#####167010#####13664279##
1956#26464230#####2594662#####852724#####129059375#####6119763#####146826#####174038#####14412368##
1957#27912105#####3016723#####970515#####152144530#####6298812#####158545#####181121#####15199321##
1958#25619490#####2612396#####867802#####154892035#####6482798#####169849#####188005#####15993504##
1959#26581230#####3279803#####1050802#####182009179#####6680322#####183096#####195310#####16850677##
1960#28381275#####4316400#####1154192#####234464201#####6889549#####197641#####202615#####17779581##
1961#29187405#####5608199#####1243409#####259448860#####7108771#####213489#####209991#####18718015##
1962#34909798#####6095693#####1277352#####306616051#####7346121#####229360#####217381#####19728375##
1963#37951517#####6693448#####1318823#####325481333#####7593622#####246357#####224861#####20751329##
1964#37423261#####7979981#####1505885#####362830284#####7849970#####265368#####232622#####21845758##
1965#39725130#####8305863#####1540215#####370291706#####8123223#####284453#####240311#####22954749##
1966#43621555#####9843932#####1716696#####389298679#####8413245#####306407#####248300#####24130027##
1967#48379366#####13469021#####2414997#####490036859#####8720383#####332868#####257153#####25473202##
1968#49787117#####14068733#####2174538#####551663974#####9040214#####357729#####265075#####26849597##
1969#50061543#####16233834#####2398567#####608802003#####9375592#####386635#####273742#####28304447##
1970#53992588#####19895699#####2757066#####683183560#####9733486#####420156#####282855#####29874951##
1971#52615954#####20004499#####3020103#####729499719#####10104041#####452230#####292184#####31515154##
1972#54388868#####19513946#####2790056#####823259568#####10497966#####486252#####301215#####33331312##
1973#58197824#####24007055#####2960062#####982980984#####10915826#####529887#####311066#####35374772##
1974#53637330#####23465023#####2933134#####945953696#####11345536#####571360#####321078#####37326783##
1975#44749503#####21504821#####2670766#####830660925#####11790892#####614692#####331200#####39312382##
1976#60297065#####20183204#####2677661#####838277220#####12289904#####662638#####342095#####41594444##
1977#42919390#####20251754#####2767605#####891957487#####12774580#####716746#####353633#####44115852##
1978#49510660#####17734162#####2490653#####999058354#####13311860#####772450#####365289#####46918051##
1979#52163110#####21065151#####2642002#####1037275243#####13872643#####840879#####378096#####49873540##
1980#47977070#####21968271#####2703044#####1062602648#####14453028#####912946#####391528#####53064639##
1981#39972940#####20226356#####2457167#####1006065616#####15055694#####988366#####405342#####56419649##
1982#41576552#####19686381#####2364031#####917187083#####15697811#####1072194#####420139#####60007657##
1983#40991030#####17124670#####2190178#####904197685#####16366944#####1160944#####435708#####63988272##
1984#40269686#####20442298#####2369365#####886997692#####17065518#####1265279#####452675#####68297153##
1985#41196086#####19794150#####2349307#####856376263#####17795963#####1374103#####470457#####72946635##
1986#40399897#####18562992#####2046534#####879448687#####18554137#####1491625#####488960#####78049608##
1987#43205423#####19134611#####1859234#####927006420#####19346232#####1621499#####508706#####83607871##
